product,price,quantity,date,region
gold morsel,$9.99 ,530,10/14/2018,west
magenta morsel,$2.50 ,528,10/14/2018,north
magenta morsel,$2.50 ,563,10/14/2018,south
magenta morsel,$2.50 ,548,10/14/2018,east
magenta morsel,$2.50 ,548,10/14/2018,west
chartreuse morsel,$3.00 ,554,10/14/2018,north
chartreuse morsel,$3.00 ,575,10/14/2018,south
chartreuse morsel,$3.00 ,571,10/14/2018,east
chartreuse morsel,$3.00 ,539,10/14/2018,west
periwinkle morsel,$1.25 ,506,10/14/2018,north
periwinkle morsel,$1.25 ,580,10/14/2018,south
periwinkle morsel,$1.25 ,518,10/14/2018,east
periwinkle morsel,$1.25 ,546,10/14/2018,west
vermilion morsel,$4.99 ,538,10/14/2018,north
vermilion morsel,$4.99 ,533,10/14/2018,south
vermilion morsel,$4.99 ,500,10/14/2018,east
vermilion morsel,$4.99 ,600,10/14/2018,west
lapis morsel,$1.99 ,548,10/14/2018,north
lapis morsel,$1.99 ,574,10/14/2018,south
lapis morsel,$1.99 ,530,10/14/2018,east
lapis morsel,$1.99 ,511,10/14/2018,west
pink morsel,$3.00 ,535,10/15/2018,north
pink morsel,$3.00 ,573,10/15/2018,south
pink morsel,$3.00 ,516,10/15/2018,east
pink morsel,$3.00 ,542,10/15/2018,west
gold morsel,$9.99 ,529,10/15/2018,north
gold morsel,$9.99 ,576,10/15/2018,south
gold morsel,$9.99 ,512,10/15/2018,east
gold morsel,$9.99 ,552,10/15/2018,west
magenta morsel,$2.50 ,562,10/15/2018,north
magenta morsel,$2.50 ,501,10/15/2018,south
magenta morsel,$2.50 ,582,10/15/2018,east
magenta morsel,$2.50 ,551,10/15/2018,west
chartreuse morsel,$3.00 ,576,10/15/2018,north
chartreuse morsel,$3.00 ,598,10/15/2018,south
chartreuse morsel,$3.00 ,589,10/15/2018,east
chartreuse morsel,$3.00 ,566,10/15/2018,west
periwinkle morsel,$1.25 ,510,10/15/2018,north
periwinkle morsel,$1.25 ,570,10/15/2018,south
periwinkle morsel,$1.25 ,579,10/15/2018,east
periwinkle morsel,$1.25 ,578,10/15/2018,west
vermilion morsel,$4.99 ,517,10/15/2018,north
vermilion morsel,$4.99 ,588,10/15/2018,south
vermilion morsel,$4.99 ,598,10/15/2018,east
vermilion morsel,$4.99 ,579,10/15/2018,west
lapis morsel,$1.99 ,517,10/15/2018,north
lapis morsel,$1.99 ,541,10/15/2018,south
lapis morsel,$1.99 ,532,10/15/2018,east
lapis morsel,$1.99 ,537,10/15/2018,west
pink morsel,$3.00 ,517,10/16/2018,north
pink morsel,$3.00 ,554,10/16/2018,south
pink morsel,$3.00 ,550,10/16/2018,east
pink morsel,$3.00 ,596,10/16/2018,west
gold morsel,$9.99 ,586,10/16/2018,north
gold morsel,$9.99 ,591,10/16/2018,south
gold morsel,$9.99 ,552,10/16/2018,east
gold morsel,$9.99 ,574,10/16/2018,west
magenta morsel,$2.50 ,510,10/16/2018,north
magenta morsel,$2.50 ,580,10/16/2018,south
magenta morsel,$2.50 ,537,10/16/2018,east
magenta morsel,$2.50 ,576,10/16/2018,west
chartreuse morsel,$3.00 ,568,10/16/2018,north
chartreuse morsel,$3.00 ,556,10/16/2018,south
chartreuse morsel,$3.00 ,557,10/16/2018,east
chartreuse morsel,$3.00 ,559,10/16/2018,west
periwinkle morsel,$1.25 ,535,10/16/2018,north
periwinkle morsel,$1.25 ,575,10/16/2018,south
periwinkle morsel,$1.25 ,581,10/16/2018,east
periwinkle morsel,$1.25 ,545,10/16/2018,west
vermilion morsel,$4.99 ,553,10/16/2018,north
vermilion morsel,$4.99 ,593,10/16/2018,south
vermilion morsel,$4.99 ,593,10/16/2018,east
vermilion morsel,$4.99 ,500,10/16/2018,west
lapis morsel,$1.99 ,590,10/16/2018,north
lapis morsel,$1.99 ,561,10/16/2018,south
lapis morsel,$1.99 ,595,10/16/2018,east
lapis morsel,$1.99 ,512,10/16/2018,west
pink morsel,$3.00 ,512,10/17/2018,north
pink morsel,$3.00 ,517,10/17/2018,south
pink morsel,$3.00 ,552,10/17/2018,east
pink morsel,$3.00 ,548,10/17/2018,west
gold morsel,$9.99 ,560,10/17/2018,north
gold morsel,$9.99 ,509,10/17/2018,south
gold morsel,$9.99 ,554,10/17/2018,east
gold morsel,$9.99 ,530,10/17/2018,west
magenta morsel,$2.50 ,567,10/17/2018,north
magenta morsel,$2.50 ,532,10/17/2018,south
magenta morsel,$2.50 ,548,10/17/2018,east
magenta morsel,$2.50 ,528,10/17/2018,west
chartreuse morsel,$3.00 ,516,10/17/2018,north
chartreuse morsel,$3.00 ,560,10/17/2018,south
chartreuse morsel,$3.00 ,578,10/17/2018,east
chartreuse morsel,$3.00 ,516,10/17/2018,west
periwinkle morsel,$1.25 ,549,10/17/2018,north
periwinkle morsel,$1.25 ,580,10/17/2018,south
periwinkle morsel,$1.25 ,546,10/17/2018,east
periwinkle morsel,$1.25 ,524,10/17/2018,west
vermilion morsel,$4.99 ,589,10/17/2018,north
vermilion morsel,$4.99 ,513,10/17/2018,south
vermilion morsel,$4.99 ,548,10/17/2018,east
vermilion morsel,$4.99 ,523,10/17/2018,west
lapis morsel,$1.99 ,577,10/17/2018,north
lapis morsel,$1.99 ,538,10/17/2018,south
lapis morsel,$1.99 ,568,10/17/2018,east
lapis morsel,$1.99 ,547,10/17/2018,west
pink morsel,$3.00 ,564,10/18/2018,north
pink morsel,$3.00 ,506,10/18/2018,south
pink morsel,$3.00 ,503,10/18/2018,east
pink morsel,$3.00 ,558,10/18/2018,west
gold morsel,$9.99 ,570,10/18/2018,north
gold morsel,$9.99 ,582,10/18/2018,south
gold morsel,$9.99 ,530,10/18/2018,east
gold morsel,$9.99 ,580,10/18/2018,west
magenta morsel,$2.50 ,504,10/18/2018,north
magenta morsel,$2.50 ,554,10/18/2018,south
magenta morsel,$2.50 ,554,10/18/2018,east
magenta morsel,$2.50 ,534,10/18/2018,west
chartreuse morsel,$3.00 ,519,10/18/2018,north
chartreuse morsel,$3.00 ,579,10/18/2018,south
chartreuse morsel,$3.00 ,595,10/18/2018,east
chartreuse morsel,$3.00 ,538,10/18/2018,west
periwinkle morsel,$1.25 ,548,10/18/2018,north
periwinkle morsel,$1.25 ,542,10/18/2018,south
periwinkle morsel,$1.25 ,572,10/18/2018,east
periwinkle morsel,$1.25 ,524,10/18/2018,west
vermilion morsel,$4.99 ,551,10/18/2018,north
vermilion morsel,$4.99 ,548,10/18/2018,south
vermilion morsel,$4.99 ,566,10/18/2018,east
vermilion morsel,$4.99 ,523,10/18/2018,west
lapis morsel,$1.99 ,541,10/18/2018,north
lapis morsel,$1.99 ,551,10/18/2018,south
lapis morsel,$1.99 ,583,10/18/2018,east
lapis morsel,$1.99 ,530,10/18/2018,west
pink morsel,$3.00 ,507,10/19/2018,north
pink morsel,$3.00 ,544,10/19/2018,south
pink morsel,$3.00 ,598,10/19/2018,east
pink morsel,$3.00 ,563,10/19/2018,west
gold morsel,$9.99 ,532,10/19/2018,north
gold morsel,$9.99 ,528,10/19/2018,south
gold morsel,$9.99 ,593,10/19/2018,east
gold morsel,$9.99 ,515,10/19/2018,west
magenta morsel,$2.50 ,552,10/19/2018,north
magenta morsel,$2.50 ,521,10/19/2018,south
magenta morsel,$2.50 ,522,10/19/2018,east
magenta morsel,$2.50 ,562,10/19/2018,west
chartreuse morsel,$3.00 ,530,10/19/2018,north
chartreuse morsel,$3.00 ,536,10/19/2018,south
chartreuse morsel,$3.00 ,573,10/19/2018,east
chartreuse morsel,$3.00 ,572,10/19/2018,west
periwinkle morsel,$1.25 ,518,10/19/2018,north
periwinkle morsel,$1.25 ,587,10/19/2018,south
periwinkle morsel,$1.25 ,514,10/19/2018,east
periwinkle morsel,$1.25 ,512,10/19/2018,west
vermilion morsel,$4.99 ,521,10/19/2018,north
vermilion morsel,$4.99 ,556,10/19/2018,south
vermilion morsel,$4.99 ,594,10/19/2018,east
vermilion morsel,$4.99 ,528,10/19/2018,west
lapis morsel,$1.99 ,544,10/19/2018,north
lapis morsel,$1.99 ,504,10/19/2018,south
lapis morsel,$1.99 ,508,10/19/2018,east
lapis morsel,$1.99 ,526,10/19/2018,west
pink morsel,$3.00 ,564,10/20/2018,north
pink morsel,$3.00 ,554,10/20/2018,south
pink morsel,$3.00 ,592,10/20/2018,east
pink morsel,$3.00 ,570,10/20/2018,west
gold morsel,$9.99 ,560,10/20/2018,north
gold morsel,$9.99 ,523,10/20/2018,south
gold morsel,$9.99 ,515,10/20/2018,east
gold morsel,$9.99 ,518,10/20/2018,west
magenta morsel,$2.50 ,514,10/20/2018,north
magenta morsel,$2.50 ,536,10/20/2018,south
magenta morsel,$2.50 ,521,10/20/2018,east
magenta morsel,$2.50 ,589,10/20/2018,west
chartreuse morsel,$3.00 ,516,10/20/2018,north
chartreuse morsel,$3.00 ,599,10/20/2018,south
chartreuse morsel,$3.00 ,505,10/20/2018,east
chartreuse morsel,$3.00 ,522,10/20/2018,west
periwinkle morsel,$1.25 ,581,10/20/2018,north
periwinkle morsel,$1.25 ,582,10/20/2018,south
periwinkle morsel,$1.25 ,524,10/20/2018,east
periwinkle morsel,$1.25 ,547,10/20/2018,west
vermilion morsel,$4.99 ,512,10/20/2018,north
vermilion morsel,$4.99 ,512,10/20/2018,south
vermilion morsel,$4.99 ,525,10/20/2018,east
vermilion morsel,$4.99 ,527,10/20/2018,west
lapis morsel,$1.99 ,521,10/20/2018,north
lapis morsel,$1.99 ,528,10/20/2018,south
lapis morsel,$1.99 ,530,10/20/2018,east
lapis morsel,$1.99 ,548,10/20/2018,west
pink morsel,$3.00 ,523,10/21/2018,north
pink morsel,$3.00 ,568,10/21/2018,south
pink morsel,$3.00 ,589,10/21/2018,east
pink morsel,$3.00 ,589,10/21/2018,west
gold morsel,$9.99 ,575,10/21/2018,north
gold morsel,$9.99 ,530,10/21/2018,south
gold morsel,$9.99 ,519,10/21/2018,east
gold morsel,$9.99 ,518,10/21/2018,west
magenta morsel,$2.50 ,514,10/21/2018,north
magenta morsel,$2.50 ,595,10/21/2018,south
magenta morsel,$2.50 ,566,10/21/2018,east
magenta morsel,$2.50 ,549,10/21/2018,west
chartreuse morsel,$3.00 ,563,10/21/2018,north
chartreuse morsel,$3.00 ,508,10/21/2018,south
chartreuse morsel,$3.00 ,554,10/21/2018,east
chartreuse morsel,$3.00 ,558,10/21/2018,west
periwinkle morsel,$1.25 ,505,10/21/2018,north
periwinkle morsel,$1.25 ,597,10/21/2018,south
periwinkle morsel,$1.25 ,513,10/21/2018,east
periwinkle morsel,$1.25 ,566,10/21/2018,west
vermilion morsel,$4.99 ,558,10/21/2018,north
vermilion morsel,$4.99 ,570,10/21/2018,south
vermilion morsel,$4.99 ,514,10/21/2018,east
vermilion morsel,$4.99 ,551,10/21/2018,west
lapis morsel,$1.99 ,590,10/21/2018,north
lapis morsel,$1.99 ,562,10/21/2018,south
lapis morsel,$1.99 ,566,10/21/2018,east
lapis morsel,$1.99 ,585,10/21/2018,west
pink morsel,$3.00 ,514,10/22/2018,north
pink morsel,$3.00 ,569,10/22/2018,south
pink morsel,$3.00 ,526,10/22/2018,east
pink morsel,$3.00 ,507,10/22/2018,west
gold morsel,$9.99 ,527,10/22/2018,north
gold morsel,$9.99 ,525,10/22/2018,south
gold morsel,$9.99 ,571,10/22/2018,east
gold morsel,$9.99 ,561,10/22/2018,west
magenta morsel,$2.50 ,501,10/22/2018,north
magenta morsel,$2.50 ,533,10/22/2018,south
magenta morsel,$2.50 ,537,10/22/2018,east
magenta morsel,$2.50 ,573,10/22/2018,west
chartreuse morsel,$3.00 ,524,10/22/2018,north
chartreuse morsel,$3.00 ,547,10/22/2018,south
chartreuse morsel,$3.00 ,509,10/22/2018,east
chartreuse morsel,$3.00 ,563,10/22/2018,west
periwinkle morsel,$1.25 ,522,10/22/2018,north
periwinkle morsel,$1.25 ,522,10/22/2018,south
periwinkle morsel,$1.25 ,510,10/22/2018,east
periwinkle morsel,$1.25 ,547,10/22/2018,west
vermilion morsel,$4.99 ,565,10/22/2018,north
vermilion morsel,$4.99 ,513,10/22/2018,south
vermilion morsel,$4.99 ,526,10/22/2018,east
vermilion morsel,$4.99 ,533,10/22/2018,west
lapis morsel,$1.99 ,500,10/22/2018,north
lapis morsel,$1.99 ,598,10/22/2018,south
lapis morsel,$1.99 ,528,10/22/2018,east
lapis morsel,$1.99 ,568,10/22/2018,west
pink morsel,$3.00 ,588,10/23/2018,north
pink morsel,$3.00 ,561,10/23/2018,south
pink morsel,$3.00 ,534,10/23/2018,east
pink morsel,$3.00 ,585,10/23/2018,west
gold morsel,$9.99 ,549,10/23/2018,north
gold morsel,$9.99 ,578,10/23/2018,south
gold morsel,$9.99 ,558,10/23/2018,east
gold morsel,$9.99 ,596,10/23/2018,west
magenta morsel,$2.50 ,552,10/23/2018,north
magenta morsel,$2.50 ,596,10/23/2018,south
magenta morsel,$2.50 ,558,10/23/2018,east
magenta morsel,$2.50 ,508,10/23/2018,west
chartreuse morsel,$3.00 ,546,10/23/2018,north
chartreuse morsel,$3.00 ,523,10/23/2018,south
chartreuse morsel,$3.00 ,574,10/23/2018,east
chartreuse morsel,$3.00 ,556,10/23/2018,west
periwinkle morsel,$1.25 ,566,10/23/2018,north
periwinkle morsel,$1.25 ,561,10/23/2018,south
periwinkle morsel,$1.25 ,593,10/23/2018,east
periwinkle morsel,$1.25 ,557,10/23/2018,west
vermilion morsel,$4.99 ,508,10/23/2018,north
vermilion morsel,$4.99 ,539,10/23/2018,south
vermilion morsel,$4.99 ,577,10/23/2018,east
vermilion morsel,$4.99 ,542,10/23/2018,west
lapis morsel,$1.99 ,565,10/23/2018,north
lapis morsel,$1.99 ,539,10/23/2018,south
lapis morsel,$1.99 ,551,10/23/2018,east
lapis morsel,$1.99 ,534,10/23/2018,west
pink morsel,$3.00 ,550,10/24/2018,north
pink morsel,$3.00 ,543,10/24/2018,south
pink morsel,$3.00 ,564,10/24/2018,east
pink morsel,$3.00 ,514,10/24/2018,west
gold morsel,$9.99 ,552,10/24/2018,north
gold morsel,$9.99 ,579,10/24/2018,south
gold morsel,$9.99 ,568,10/24/2018,east
gold morsel,$9.99 ,593,10/24/2018,west
magenta morsel,$2.50 ,588,10/24/2018,north
magenta morsel,$2.50 ,567,10/24/2018,south
magenta morsel,$2.50 ,568,10/24/2018,east
magenta morsel,$2.50 ,571,10/24/2018,west
chartreuse morsel,$3.00 ,514,10/24/2018,north
chartreuse morsel,$3.00 ,522,10/24/2018,south
chartreuse morsel,$3.00 ,511,10/24/2018,east
chartreuse morsel,$3.00 ,582,10/24/2018,west
periwinkle morsel,$1.25 ,515,10/24/2018,north
periwinkle morsel,$1.25 ,563,10/24/2018,south
periwinkle morsel,$1.25 ,591,10/24/2018,east
periwinkle morsel,$1.25 ,514,10/24/2018,west
vermilion morsel,$4.99 ,566,10/24/2018,north
vermilion morsel,$4.99 ,530,10/24/2018,south
vermilion morsel,$4.99 ,539,10/24/2018,east
vermilion morsel,$4.99 ,516,10/24/2018,west
lapis morsel,$1.99 ,514,10/24/2018,north
lapis morsel,$1.99 ,578,10/24/2018,south
lapis morsel,$1.99 ,572,10/24/2018,east
lapis morsel,$1.99 ,522,10/24/2018,west
pink morsel,$3.00 ,543,10/25/2018,north
pink morsel,$3.00 ,529,10/25/2018,south
pink morsel,$3.00 ,545,10/25/2018,east
pink morsel,$3.00 ,551,10/25/2018,west
gold morsel,$9.99 ,586,10/25/2018,north
gold morsel,$9.99 ,540,10/25/2018,south
gold morsel,$9.99 ,505,10/25/2018,east
gold morsel,$9.99 ,587,10/25/2018,west
magenta morsel,$2.50 ,556,10/25/2018,north
magenta morsel,$2.50 ,524,10/25/2018,south
magenta morsel,$2.50 ,555,10/25/2018,east
magenta morsel,$2.50 ,559,10/25/2018,west
chartreuse morsel,$3.00 ,574,10/25/2018,north
chartreuse morsel,$3.00 ,505,10/25/2018,south
chartreuse morsel,$3.00 ,576,10/25/2018,east
chartreuse morsel,$3.00 ,581,10/25/2018,west
periwinkle morsel,$1.25 ,557,10/25/2018,north
periwinkle morsel,$1.25 ,512,10/25/2018,south
periwinkle morsel,$1.25 ,520,10/25/2018,east
periwinkle morsel,$1.25 ,561,10/25/2018,west
vermilion morsel,$4.99 ,563,10/25/2018,north
vermilion morsel,$4.99 ,552,10/25/2018,south
vermilion morsel,$4.99 ,529,10/25/2018,east
vermilion morsel,$4.99 ,557,10/25/2018,west
lapis morsel,$1.99 ,593,10/25/2018,north
lapis morsel,$1.99 ,511,10/25/2018,south
lapis morsel,$1.99 ,521,10/25/2018,east
lapis morsel,$1.99 ,521,10/25/2018,west
pink morsel,$3.00 ,532,10/26/2018,north
pink morsel,$3.00 ,508,10/26/2018,south
pink morsel,$3.00 ,515,10/26/2018,east
pink morsel,$3.00 ,569,10/26/2018,west
gold morsel,$9.99 ,545,10/26/2018,north
gold morsel,$9.99 ,517,10/26/2018,south
gold morsel,$9.99 ,565,10/26/2018,east
gold morsel,$9.99 ,526,10/26/2018,west
magenta morsel,$2.50 ,594,10/26/2018,north
magenta morsel,$2.50 ,537,10/26/2018,south
magenta morsel,$2.50 ,557,10/26/2018,east
magenta morsel,$2.50 ,531,10/26/2018,west
chartreuse morsel,$3.00 ,511,10/26/2018,north
chartreuse morsel,$3.00 ,589,10/26/2018,south
chartreuse morsel,$3.00 ,529,10/26/2018,east
chartreuse morsel,$3.00 ,545,10/26/2018,west
periwinkle morsel,$1.25 ,596,10/26/2018,north
periwinkle morsel,$1.25 ,555,10/26/2018,south
periwinkle morsel,$1.25 ,536,10/26/2018,east
periwinkle morsel,$1.25 ,553,10/26/2018,west
vermilion morsel,$4.99 ,598,10/26/2018,north
vermilion morsel,$4.99 ,573,10/26/2018,south
vermilion morsel,$4.99 ,576,10/26/2018,east
vermilion morsel,$4.99 ,532,10/26/2018,west
lapis morsel,$1.99 ,563,10/26/2018,north
lapis morsel,$1.99 ,530,10/26/2018,south
lapis morsel,$1.99 ,564,10/26/2018,east
lapis morsel,$1.99 ,500,10/26/2018,west
pink morsel,$3.00 ,503,10/27/2018,north
pink morsel,$3.00 ,503,10/27/2018,south
pink morsel,$3.00 ,562,10/27/2018,east
pink morsel,$3.00 ,595,10/27/2018,west
gold morsel,$9.99 ,509,10/27/2018,north
gold morsel,$9.99 ,592,10/27/2018,south
gold morsel,$9.99 ,529,10/27/2018,east
gold morsel,$9.99 ,560,10/27/2018,west
magenta morsel,$2.50 ,540,10/27/2018,north
magenta morsel,$2.50 ,527,10/27/2018,south
magenta morsel,$2.50 ,548,10/27/2018,east
magenta morsel,$2.50 ,590,10/27/2018,west
chartreuse morsel,$3.00 ,521,10/27/2018,north
chartreuse morsel,$3.00 ,520,10/27/2018,south
chartreuse morsel,$3.00 ,586,10/27/2018,east
chartreuse morsel,$3.00 ,569,10/27/2018,west
periwinkle morsel,$1.25 ,508,10/27/2018,north
periwinkle morsel,$1.25 ,554,10/27/2018,south
periwinkle morsel,$1.25 ,505,10/27/2018,east
periwinkle morsel,$1.25 ,531,10/27/2018,west
vermilion morsel,$4.99 ,548,10/27/2018,north
vermilion morsel,$4.99 ,566,10/27/2018,south
vermilion morsel,$4.99 ,562,10/27/2018,east
vermilion morsel,$4.99 ,508,10/27/2018,west
lapis morsel,$1.99 ,524,10/27/2018,north
lapis morsel,$1.99 ,578,10/27/2018,south
lapis morsel,$1.99 ,532,10/27/2018,east
lapis morsel,$1.99 ,548,10/27/2018,west
pink morsel,$3.00 ,545,10/28/2018,north
pink morsel,$3.00 ,584,10/28/2018,south
pink morsel,$3.00 ,595,10/28/2018,east
pink morsel,$3.00 ,585,10/28/2018,west
gold morsel,$9.99 ,505,10/28/2018,north
gold morsel,$9.99 ,578,10/28/2018,south
gold morsel,$9.99 ,518,10/28/2018,east
gold morsel,$9.99 ,579,10/28/2018,west
magenta morsel,$2.50 ,512,10/28/2018,north
magenta morsel,$2.50 ,588,10/28/2018,south
magenta morsel,$2.50 ,572,10/28/2018,east
magenta morsel,$2.50 ,559,10/28/2018,west
chartreuse morsel,$3.00 ,596,10/28/2018,north
chartreuse morsel,$3.00 ,520,10/28/2018,south
chartreuse morsel,$3.00 ,591,10/28/2018,east
chartreuse morsel,$3.00 ,528,10/28/2018,west
periwinkle morsel,$1.25 ,510,10/28/2018,north
periwinkle morsel,$1.25 ,505,10/28/2018,south
periwinkle morsel,$1.25 ,572,10/28/2018,east
periwinkle morsel,$1.25 ,600,10/28/2018,west
vermilion morsel,$4.99 ,562,10/28/2018,north
vermilion morsel,$4.99 ,509,10/28/2018,south
vermilion morsel,$4.99 ,555,10/28/2018,east
vermilion morsel,$4.99 ,532,10/28/2018,west
lapis morsel,$1.99 ,572,10/28/2018,north
lapis morsel,$1.99 ,551,10/28/2018,south
lapis morsel,$1.99 ,529,10/28/2018,east
lapis morsel,$1.99 ,525,10/28/2018,west
pink morsel,$3.00 ,569,10/29/2018,north
pink morsel,$3.00 ,567,10/29/2018,south
pink morsel,$3.00 ,533,10/29/2018,east
pink morsel,$3.00 ,594,10/29/2018,west
gold morsel,$9.99 ,507,10/29/2018,north
gold morsel,$9.99 ,598,10/29/2018,south
gold morsel,$9.99 ,585,10/29/2018,east
gold morsel,$9.99 ,518,10/29/2018,west
magenta morsel,$2.50 ,560,10/29/2018,north
magenta morsel,$2.50 ,508,10/29/2018,south
magenta morsel,$2.50 ,539,10/29/2018,east
magenta morsel,$2.50 ,593,10/29/2018,west
chartreuse morsel,$3.00 ,533,10/29/2018,north
chartreuse morsel,$3.00 ,533,10/29/2018,south
chartreuse morsel,$3.00 ,597,10/29/2018,east
chartreuse morsel,$3.00 ,556,10/29/2018,west
periwinkle morsel,$1.25 ,533,10/29/2018,north
periwinkle morsel,$1.25 ,565,10/29/2018,south
periwinkle morsel,$1.25 ,539,10/29/2018,east
periwinkle morsel,$1.25 ,563,10/29/2018,west
vermilion morsel,$4.99 ,577,10/29/2018,north
vermilion morsel,$4.99 ,558,10/29/2018,south
vermilion morsel,$4.99 ,540,10/29/2018,east
vermilion morsel,$4.99 ,578,10/29/2018,west
lapis morsel,$1.99 ,513,10/29/2018,north
lapis morsel,$1.99 ,547,10/29/2018,south
lapis morsel,$1.99 ,582,10/29/2018,east
lapis morsel,$1.99 ,539,10/29/2018,west
pink morsel,$3.00 ,559,10/30/2018,north
pink morsel,$3.00 ,573,10/30/2018,south
pink morsel,$3.00 ,510,10/30/2018,east
pink morsel,$3.00 ,592,10/30/2018,west
gold morsel,$9.99 ,581,10/30/2018,north
gold morsel,$9.99 ,504,10/30/2018,south
gold morsel,$9.99 ,564,10/30/2018,east
gold morsel,$9.99 ,563,10/30/2018,west
magenta morsel,$2.50 ,553,10/30/2018,north
magenta morsel,$2.50 ,545,10/30/2018,south
magenta morsel,$2.50 ,572,10/30/2018,east
magenta morsel,$2.50 ,541,10/30/2018,west
chartreuse morsel,$3.00 ,524,10/30/2018,north
chartreuse morsel,$3.00 ,600,10/30/2018,south
chartreuse morsel,$3.00 ,526,10/30/2018,east
chartreuse morsel,$3.00 ,546,10/30/2018,west
periwinkle morsel,$1.25 ,541,10/30/2018,north
periwinkle morsel,$1.25 ,502,10/30/2018,south
periwinkle morsel,$1.25 ,564,10/30/2018,east
periwinkle morsel,$1.25 ,560,10/30/2018,west
vermilion morsel,$4.99 ,589,10/30/2018,north
vermilion morsel,$4.99 ,552,10/30/2018,south
vermilion morsel,$4.99 ,542,10/30/2018,east
vermilion morsel,$4.99 ,520,10/30/2018,west
lapis morsel,$1.99 ,537,10/30/2018,north
lapis morsel,$1.99 ,533,10/30/2018,south
lapis morsel,$1.99 ,543,10/30/2018,east
lapis morsel,$1.99 ,567,10/30/2018,west
pink morsel,$3.00 ,558,10/31/2018,north
pink morsel,$3.00 ,547,10/31/2018,south
pink morsel,$3.00 ,532,10/31/2018,east
pink morsel,$3.00 ,502,10/31/2018,west
gold morsel,$9.99 ,572,10/31/2018,north
gold morsel,$9.99 ,544,10/31/2018,south
gold morsel,$9.99 ,508,10/31/2018,east
gold morsel,$9.99 ,556,10/31/2018,west
magenta morsel,$2.50 ,531,10/31/2018,north
magenta morsel,$2.50 ,590,10/31/2018,south
magenta morsel,$2.50 ,504,10/31/2018,east
magenta morsel,$2.50 ,568,10/31/2018,west
chartreuse morsel,$3.00 ,534,10/31/2018,north
chartreuse morsel,$3.00 ,522,10/31/2018,south
chartreuse morsel,$3.00 ,549,10/31/2018,east
chartreuse morsel,$3.00 ,589,10/31/2018,west
periwinkle morsel,$1.25 ,525,10/31/2018,north
periwinkle morsel,$1.25 ,559,10/31/2018,south
periwinkle morsel,$1.25 ,520,10/31/2018,east
periwinkle morsel,$1.25 ,574,10/31/2018,west
vermilion morsel,$4.99 ,587,10/31/2018,north
vermilion morsel,$4.99 ,508,10/31/2018,south
vermilion morsel,$4.99 ,580,10/31/2018,east
vermilion morsel,$4.99 ,530,10/31/2018,west
lapis morsel,$1.99 ,515,10/31/2018,north
lapis morsel,$1.99 ,537,10/31/2018,south
